CampaignID,StartDate,EndDate,Channel,Impressions,Clicks,Leads,Conversions,Cost_USD,Revenue_USD,ROI,Conversion_Rate
CAMP08625,2025-04-13,2025-04-22,Email,191574,8603,3926,1045,395.99,890.25,124.81628323947574,12.146925491107753
CAMP08626,2025-02-24,2025-03-04,Display,37104,2441,260,130,2200.86,6106.5,177.45972029115887,5.325686194182712
CAMP08627,2025-09-14,2025-09-19,Search,274747,11410,2183,468,3927.3,6369.71,62.190563491457226,4.1016652059596845
CAMP08628,2025-04-11,2025-04-24,Email,43661,4187,1582,458,3235.57,8884.57,174.59056673167325,10.938619536661093
CAMP08629,2025-07-17,2025-07-25,Search,166037,6782,2057,426,2354.91,5526.83,134.6938948834563,6.281332940135654
CAMP08630,2025-10-28,2025-11-06,Email,296484,28089,8806,2559,3676.36,8947.8,143.38748109543133,9.11032788636121
CAMP08631,2025-08-14,2025-08-25,Influencer,203761,15422,4110,908,3385.39,3834.33,13.261101379752407,5.8876929062378425
CAMP08632,2025-08-25,2025-08-31,Search,159641,14525,2419,1135,4204.29,7202.3,71.30835408594555,7.814113597246128
CAMP08633,2025-01-26,2025-02-07,Email,205174,15036,2503,1071,349.88,432.45,23.599519835372128,7.12290502793296
CAMP08634,2025-05-01,2025-05-16,Display,54411,3328,724,206,2722.87,5781.02,112.31347805807846,6.189903846153847
CAMP08635,2025-07-01,2025-07-07,Influencer,113004,6307,1812,511,3335.58,8923.54,167.5258875517901,8.102108768035517
CAMP08636,2025-07-18,2025-08-02,Search,163326,5915,2541,804,3409.66,6205.49,81.99732524650551,13.592561284868976
CAMP08637,2025-10-29,2025-11-12,Search,105148,3873,1079,560,4619.95,6704.51,45.12083464106755,14.459075651949394
CAMP08638,2025-09-12,2025-09-21,Email,279350,8405,3858,1003,2116.92,3406.58,60.921527502220194,11.933372992266507
CAMP08639,2025-05-02,2025-05-08,Search,268677,12009,1779,442,3996.06,8577.05,114.63766810308154,3.6805729036555914
CAMP08640,2025-01-31,2025-02-06,Influencer,76132,1631,340,137,3951.57,10017.49,153.50658092859294,8.399754751686082
CAMP08641,2025-11-11,2025-11-19,Social,222761,9998,1281,699,1417.43,3373.09,137.97224554298978,6.9913982796559315
CAMP08642,2025-10-12,2025-10-20,Email,232677,19786,6015,1742,1414.65,4080.33,188.43388824090763,8.804204993429698
CAMP08643,2025-04-16,2025-04-28,Display,273502,24157,3285,796,4719.94,13063.59,176.7744928960962,3.295111147907439
CAMP08644,2025-08-12,2025-08-22,Search,168107,11406,4770,1892,1689.57,2044.08,20.982261758909072,16.58776082763458
CAMP08645,2025-09-30,2025-10-14,Influencer,170531,5646,654,322,2130.57,5129.09,140.7379245929493,5.703152674459795
CAMP08646,2025-08-20,2025-09-01,Search,177359,5610,1627,727,3059.36,5468.02,78.73084566706763,12.959001782531193
CAMP08647,2025-09-13,2025-09-24,Display,235964,8261,2215,813,1651.19,2761.26,67.22848369963481,9.841423556470161
CAMP08648,2025-01-24,2025-02-07,Influencer,130774,7193,1301,281,3342.82,6524.39,95.17622845382043,3.9065758376199087
CAMP08649,2025-04-19,2025-04-27,Display,218089,21346,7145,2288,1518.26,3845.04,153.25306600977433,10.71863580998782
CAMP08650,2025-07-10,2025-07-16,Influencer,173594,3441,875,496,2683.92,4921.17,83.35755164088349,14.414414414414415
CAMP08651,2025-12-13,2025-12-26,Social,43941,2418,433,125,2841.98,7508.96,164.2157932145898,5.169561621174525
CAMP08652,2025-01-25,2025-01-31,Influencer,78588,5611,2416,1076,4022.77,7819.74,94.38695227417922,19.17661735875958
CAMP08653,2025-07-06,2025-07-11,Display,91938,2952,1075,605,4314.35,4835.34,12.075747215687176,20.494579945799458
CAMP08654,2025-10-15,2025-10-27,Email,248795,24187,2536,1002,3439.81,7776.36,126.06946313895241,4.14272129656427
CAMP08655,2025-04-26,2025-05-10,Social,249696,10340,3109,1176,1423.06,3645.25,156.15574887917586,11.37330754352031
CAMP08656,2025-12-04,2025-12-17,Search,99846,9376,1955,501,2372.9,3872.49,63.19651059884528,5.3434300341296925
CAMP08657,2025-02-06,2025-02-11,Social,62428,3980,1854,1098,2857.96,4127.71,44.42854343657714,27.587939698492463
CAMP08658,2025-10-09,2025-10-20,Social,278859,2890,1127,305,1559.35,3555.87,128.0353993651201,10.55363321799308
CAMP08659,2025-05-17,2025-05-23,Search,45583,1732,596,233,4706.0,8025.07,70.52847428814279,13.452655889145495
CAMP08660,2025-08-15,2025-08-25,Influencer,201791,2409,326,87,632.26,1777.65,181.1580678834657,3.61145703611457
CAMP08661,2025-11-16,2025-12-01,Social,25706,1139,537,182,4183.93,10600.55,153.3634644939088,15.978928884986832
CAMP08662,2025-11-24,2025-12-03,Social,288460,27094,4272,2364,2189.44,4208.95,92.23865463314819,8.725179006422087
CAMP08663,2025-07-01,2025-07-06,Email,172667,13832,3877,1773,4733.0,13967.71,195.11324741178956,12.818102949681897
CAMP08664,2025-12-28,2026-01-03,Email,269641,17745,6608,1347,2709.46,4576.3,68.90081418437623,7.5908706677937445
CAMP08665,2025-03-27,2025-04-02,Display,18562,1085,323,189,3675.57,6944.05,88.92443893056043,17.419354838709676
CAMP08666,2025-02-22,2025-03-08,Search,144829,6304,2855,1466,3698.96,8499.74,129.78729156303393,23.25507614213198
CAMP08667,2025-12-14,2025-12-28,Influencer,236311,6862,2979,1784,3520.22,7125.15,102.40638369192834,25.998251238705915
CAMP08668,2025-12-21,2025-12-31,Influencer,224267,3504,540,272,341.95,577.48,68.87849100745724,7.76255707762557
CAMP08669,2025-08-23,2025-09-07,Display,276162,7487,2598,1314,3148.65,5779.6,83.55803280771124,17.550420729264058
CAMP08670,2025-09-24,2025-09-29,Influencer,165349,6884,832,399,4484.57,12231.04,172.7360705708686,5.796048808832074
CAMP08671,2025-10-14,2025-10-29,Influencer,180149,10232,3972,1466,4233.19,5911.31,39.641972129765044,14.327599687255669
CAMP08672,2025-04-10,2025-04-18,Email,170644,4845,1910,622,4583.24,7494.71,63.5242754034264,12.837977296181629
CAMP08673,2025-03-28,2025-04-11,Influencer,47020,4593,1092,447,2277.5,3181.75,39.70362239297475,9.732201175702155
CAMP08674,2025-01-15,2025-01-30,Influencer,115005,1945,806,218,2327.54,4711.92,102.44206329429355,11.208226221079691
CAMP08675,2025-04-11,2025-04-20,Display,62264,1153,416,203,4060.12,5366.64,32.17934445287332,17.606244579358197
CAMP08676,2025-06-14,2025-06-20,Display,218393,15600,4705,2817,1587.0,2130.19,34.227473219911786,18.057692307692307
CAMP08677,2025-01-29,2025-02-04,Social,49944,3893,1098,483,3848.86,10271.02,166.85875817774613,12.406884151040328
CAMP08678,2025-04-24,2025-05-05,Influencer,291858,28462,4088,2218,2571.57,6187.34,140.60554447283175,7.792846602487527
CAMP08679,2025-04-17,2025-04-28,Influencer,54294,3134,979,263,1395.22,1921.23,37.700864379811065,8.391831525207403
CAMP08680,2025-12-30,2026-01-09,Influencer,168783,4208,683,362,3254.04,5770.49,77.33309977750734,8.602661596958175
CAMP08681,2025-05-10,2025-05-15,Email,267364,25242,9148,5150,1549.39,4390.62,183.37732914243665,20.402503763568657
CAMP08682,2025-03-25,2025-04-01,Influencer,130303,12798,4324,2315,3391.71,9294.04,174.0222483643944,18.088763869354587
CAMP08683,2025-09-28,2025-10-11,Email,21771,2027,438,197,2889.61,6672.06,130.89828731212862,9.718796250616675
CAMP08684,2025-09-01,2025-09-15,Social,249279,22048,4383,2500,3638.75,5705.44,56.796702164204724,11.338896952104498
CAMP08685,2025-08-02,2025-08-07,Search,212831,3614,1049,613,3035.4,5301.56,74.6577057389471,16.961815163254013
CAMP08686,2025-11-02,2025-11-08,Influencer,297573,25870,7890,4151,3815.6,8800.68,130.6499633085229,16.04561267877851
CAMP08687,2025-06-15,2025-06-27,Display,6839,655,274,114,4981.43,10565.34,112.0945190437284,17.404580152671755
CAMP08688,2025-10-06,2025-10-17,Display,262186,15654,3468,1852,2392.06,5074.17,112.12553196826167,11.830841957327202
CAMP08689,2025-02-28,2025-03-13,Influencer,203379,16175,4227,1474,3031.43,5598.27,84.6742296539917,9.112828438948997
CAMP08690,2025-03-31,2025-04-14,Email,29940,2080,493,166,599.26,707.4,18.045589560457895,7.98076923076923
CAMP08691,2025-11-27,2025-12-05,Display,95528,3431,883,299,4757.01,5913.42,24.309597835615225,8.714660448848733
CAMP08692,2025-07-13,2025-07-21,Display,274820,17279,5647,1579,3022.05,8070.82,167.06440992041826,9.138260315990507
CAMP08693,2025-05-03,2025-05-14,Social,88988,8012,2587,1162,603.73,1671.27,176.82407698805756,14.503245132301549
CAMP08694,2025-05-16,2025-05-21,Social,152972,8363,2045,950,2060.06,5742.21,178.73993961340932,11.359559966519193
CAMP08695,2025-05-19,2025-06-02,Social,71196,4493,1531,832,498.34,971.35,94.91712485451701,18.51769419096372
CAMP08696,2025-08-17,2025-08-30,Display,123104,7119,2466,1178,2536.28,7281.73,187.1027646789786,16.5472678747015
CAMP08697,2025-10-01,2025-10-07,Display,70913,2511,780,399,1457.56,3899.61,167.5437031751695,15.890083632019117
CAMP08698,2025-02-19,2025-02-24,Influencer,136231,9254,2599,1235,1767.37,3125.28,76.83224225827078,13.345580289604495
CAMP08699,2025-04-28,2025-05-09,Influencer,228748,12776,1675,802,438.48,634.06,44.60408684546614,6.2773951158422046
CAMP08700,2025-07-21,2025-07-31,Email,261382,8084,2558,860,3835.8,9425.06,145.71301944835494,10.638297872340425
CAMP08701,2025-07-10,2025-07-17,Display,17980,1628,626,367,4221.52,10345.29,145.06078379351513,22.542997542997544
CAMP08702,2025-12-30,2026-01-04,Influencer,142348,13594,2530,1152,786.66,2187.2,178.03625454453004,8.47432690893041
CAMP08703,2025-11-19,2025-11-28,Influencer,23372,350,143,62,3778.2,4159.55,10.093430734212069,17.71428571428571
CAMP08704,2025-06-30,2025-07-14,Social,224769,14837,4964,2675,729.99,1244.73,70.51329470266717,18.02925119633349
CAMP08705,2025-03-19,2025-03-27,Social,13168,623,121,44,519.15,555.35,6.9729365308677735,7.062600321027287
CAMP08706,2025-03-16,2025-03-25,Social,235241,13487,2227,531,659.05,936.34,42.07419770882332,3.937124638540817
CAMP08707,2025-10-22,2025-10-27,Search,292110,12749,2526,747,255.74,460.13,79.92101352936575,5.859283081025963
CAMP08708,2025-10-08,2025-10-13,Influencer,264929,13959,5634,2947,1942.77,2420.96,24.61382459066179,21.111827494806217
CAMP08709,2025-01-21,2025-01-30,Social,112904,4415,883,435,4769.32,12612.81,164.4571972524385,9.85277463193658
CAMP08710,2025-06-20,2025-06-30,Social,140987,2902,1083,267,4506.35,6334.86,40.576297890754134,9.200551343900758
CAMP08711,2025-01-15,2025-01-24,Display,175081,6510,2072,472,1726.35,3146.58,82.26779042488488,7.250384024577573
CAMP08712,2025-07-30,2025-08-05,Social,266496,18742,5973,2680,3993.77,10397.22,160.33597327838106,14.299434425354818
CAMP08713,2025-02-17,2025-03-02,Display,110439,1605,707,406,4140.47,5107.07,23.34517578922198,25.29595015576324
CAMP08714,2025-03-27,2025-04-05,Email,9047,402,180,48,845.09,1892.36,123.92407909216769,11.940298507462686
CAMP08715,2025-05-29,2025-06-13,Social,283659,3916,1232,516,1224.33,3527.33,188.10288075927244,13.176710929519919
CAMP08716,2025-07-07,2025-07-22,Display,205287,8635,1089,571,3483.43,6648.39,90.85757428741213,6.612623045744065
CAMP08717,2025-11-02,2025-11-11,Social,158809,2840,467,192,1393.75,2063.11,48.025829596412564,6.760563380281689
CAMP08718,2025-05-31,2025-06-14,Email,221068,8968,4299,1463,4696.95,13557.28,188.64007494224978,16.3135593220339
CAMP08719,2025-05-21,2025-06-03,Social,148999,12728,1958,1010,1230.49,1363.84,10.83714617753902,7.935260842237586
CAMP08720,2025-03-10,2025-03-17,Display,69565,4536,1969,1001,4015.81,6518.44,62.31943244326798,22.067901234567902
CAMP08721,2025-09-17,2025-09-26,Email,281980,20135,6365,3387,3814.69,10050.45,163.4670182898217,16.821455177551528
CAMP08722,2025-11-30,2025-12-09,Email,90641,5016,730,421,2568.42,3359.17,30.78741015877465,8.393141945773525
CAMP08723,2025-01-09,2025-01-15,Email,181150,16849,7881,2051,1390.05,1623.81,16.816661271177296,12.172829248026588
CAMP08724,2025-05-01,2025-05-16,Search,94080,5522,2602,875,265.91,509.49,91.60242187206195,15.845708076783774
CAMP08725,2025-04-11,2025-04-19,Display,193099,3743,1295,769,4159.08,6918.81,66.35433797859143,20.5450173657494
CAMP08726,2025-05-29,2025-06-13,Search,213325,20048,5123,2242,1951.0,5061.52,159.43208610968736,11.18316041500399
CAMP08727,2025-05-26,2025-06-10,Email,169584,3726,1278,598,1766.54,2957.7,67.42898547443023,16.049382716049383
CAMP08728,2025-12-19,2025-12-25,Search,270406,27020,9486,5251,318.02,744.06,133.966417206465,19.43375277572169
CAMP08729,2025-08-31,2025-09-09,Social,278357,13690,4775,2274,841.51,1784.33,112.03907261945787,16.610664718772828
CAMP08730,2025-08-29,2025-09-12,Search,29129,483,189,89,1902.79,4174.69,119.39835714923875,18.426501035196686
CAMP08731,2025-12-03,2025-12-09,Influencer,246255,21613,2741,662,3485.06,7047.78,102.22836909551054,3.062971359829732
CAMP08732,2025-02-12,2025-02-26,Email,283668,5207,734,295,1115.91,1418.23,27.091790556586098,5.665450355290955
CAMP08733,2025-04-05,2025-04-18,Email,285242,7330,1562,733,901.69,1013.56,12.406702968869554,10.0
CAMP08734,2025-08-14,2025-08-28,Display,261174,12421,2979,1557,1385.25,2892.12,108.77964266377909,12.535222606875454
CAMP08735,2025-01-06,2025-01-16,Social,195883,13879,4929,1800,1488.82,3422.57,129.88474093577466,12.969234094675407
CAMP08736,2025-08-02,2025-08-14,Display,67903,1419,239,59,2108.92,5168.24,145.06572084289587,4.157857646229739
CAMP08737,2025-07-25,2025-08-07,Search,74138,4895,1548,536,1868.59,4567.36,144.4281517079723,10.949948927477017
CAMP08738,2025-03-08,2025-03-20,Influencer,28059,2251,391,145,462.23,1146.62,148.0626527919001,6.441581519324744
CAMP08739,2025-04-10,2025-04-19,Influencer,177949,3757,909,454,3127.77,3254.9,4.064557176518737,12.084109661964334
CAMP08740,2025-01-12,2025-01-21,Influencer,178854,12212,5790,1203,739.27,1069.72,44.69950085895547,9.850966262692435
CAMP08741,2025-08-25,2025-09-04,Influencer,164470,15838,7258,2571,4355.31,10710.5,145.91820100061761,16.23311024119207
CAMP08742,2025-11-18,2025-11-23,Social,265541,25774,12403,4702,4311.62,5377.3,24.716463881325357,18.243190812446652
CAMP08743,2025-09-15,2025-09-30,Search,146867,3605,1213,509,454.7,624.38,37.31691224983506,14.119278779472955
CAMP08744,2025-12-03,2025-12-15,Influencer,91723,7188,2160,1270,2124.19,4926.43,131.92040260052067,17.66833611574847
CAMP08745,2025-05-15,2025-05-21,Email,82156,7081,3112,1544,2436.72,6375.33,161.6357234314981,21.80482982629572
CAMP08746,2025-08-10,2025-08-20,Search,76512,6886,908,262,4979.75,6597.99,32.4964104623726,3.8048213767063603
CAMP08747,2025-06-05,2025-06-18,Social,34232,1339,657,297,1331.17,2797.66,110.16549351322517,22.180731889469754
CAMP08748,2025-05-22,2025-05-29,Influencer,263106,9027,2572,870,3216.16,4382.62,36.26871797423014,9.637753406447324
CAMP08749,2025-06-07,2025-06-13,Social,110332,1578,584,306,2339.73,3315.82,41.71806148572699,19.39163498098859
CAMP08750,2025-11-22,2025-12-06,Influencer,67630,3107,1216,326,3866.11,7592.85,96.39508446474622,10.492436433859028
CAMP08751,2025-12-10,2025-12-19,Email,116558,2465,866,223,1317.34,3092.78,134.77462158592317,9.046653144016227
CAMP08752,2025-09-19,2025-10-04,Search,236000,19060,8702,2093,3436.51,7382.92,114.83772781106411,10.981112277019937
CAMP08753,2025-10-10,2025-10-23,Email,227638,5205,1120,467,736.47,872.6,18.48412019498418,8.972142170989434
CAMP08754,2025-12-04,2025-12-14,Influencer,201211,16841,5269,1313,174.12,273.56,57.11003905352629,7.796449141974943
CAMP08755,2025-12-10,2025-12-22,Display,68683,1352,367,79,189.29,544.46,187.6327328437847,5.84319526627219
CAMP08756,2025-08-17,2025-08-29,Search,79081,4211,1607,535,2514.18,5670.19,125.52840289875824,12.704820707670386
CAMP08757,2025-10-07,2025-10-18,Social,143859,6418,1656,859,3876.59,8979.14,131.62470109039128,13.384231847927703
CAMP08758,2025-12-24,2026-01-02,Influencer,205553,13183,6026,1581,2930.37,4167.84,42.22913829994165,11.992717894257757
CAMP08759,2025-10-17,2025-10-23,Email,144493,8191,2425,832,277.98,810.72,191.6468810705806,10.157489927969724
CAMP08760,2025-06-17,2025-07-01,Display,166668,10646,3347,1252,2805.18,3963.78,41.3021624280795,11.76028555325944
CAMP08761,2025-02-16,2025-03-02,Influencer,191683,1933,574,315,654.94,983.93,50.232082328152174,16.29591308846353
CAMP08762,2025-07-22,2025-07-31,Social,222849,4785,1670,652,4830.45,9758.44,102.01927356664496,13.625914315569487
CAMP08763,2025-08-02,2025-08-13,Email,250997,14191,4316,1747,1827.61,3640.5,99.19457652343773,12.310619406666197
CAMP08764,2025-09-03,2025-09-14,Search,192959,5918,2810,848,2566.73,2734.22,6.525423398643401,14.329165258533289
CAMP08765,2025-01-24,2025-02-08,Display,279509,4714,718,335,1759.82,4377.65,148.75555454535123,7.106491302503182
CAMP08766,2025-11-17,2025-11-23,Influencer,122469,3624,381,80,2388.76,2849.57,19.290761734121464,2.207505518763797
CAMP08767,2025-10-01,2025-10-12,Influencer,175927,14107,4355,2551,4796.46,5314.82,10.807136930152646,18.08322109590983
CAMP08768,2025-02-13,2025-02-23,Influencer,200209,11762,4773,1905,1376.58,2772.88,101.43253570442694,16.19622513178031
CAMP08769,2025-11-28,2025-12-09,Influencer,114591,3106,1115,250,3618.6,3967.78,9.649588238545302,8.048937540244689
CAMP08770,2025-11-09,2025-11-24,Email,235428,2692,1305,552,3800.91,5326.4,40.134862440836535,20.50520059435364
CAMP08771,2025-12-29,2026-01-10,Search,71448,3013,520,210,1033.99,1842.46,78.18934419094963,6.969797543976104
CAMP08772,2025-06-05,2025-06-13,Social,42213,1780,672,199,3672.82,8103.1,120.62339020153452,11.179775280898877
CAMP08773,2025-07-18,2025-07-23,Display,277859,21162,9022,2557,3275.17,8402.43,156.54943102190114,12.082978924487287
CAMP08774,2025-06-11,2025-06-23,Influencer,38059,3529,1640,505,1526.11,2409.88,57.909980276651105,14.310002833663926
CAMP08775,2025-08-22,2025-09-03,Influencer,192974,8390,2612,657,2661.17,5168.96,94.23636971707933,7.830750893921334
CAMP08776,2025-06-12,2025-06-19,Search,20223,1454,356,146,2990.92,8698.09,190.81653805518036,10.041265474552958
CAMP08777,2025-04-26,2025-05-03,Search,261477,17555,8464,4668,4199.12,7476.24,78.04301853721732,26.590714896041014
CAMP08778,2025-04-03,2025-04-12,Email,188799,9059,3773,2147,711.65,1721.69,141.929319187803,23.700187658681973
CAMP08779,2025-02-11,2025-02-18,Email,16391,261,75,43,4862.68,7501.79,54.272746715802796,16.47509578544061
CAMP08780,2025-10-11,2025-10-20,Email,93512,4919,1773,780,3868.87,8691.14,124.64285437349922,15.856881479975604
CAMP08781,2025-07-29,2025-08-10,Display,25709,1076,227,101,2721.38,7101.33,160.9459171449779,9.386617100371748
CAMP08782,2025-07-25,2025-07-30,Email,173728,10339,3576,1159,3903.52,11040.91,182.844970693118,11.209981622980946
CAMP08783,2025-08-08,2025-08-14,Influencer,16655,354,111,61,3692.49,10616.06,187.50409615191916,17.231638418079097
CAMP08784,2025-10-07,2025-10-13,Email,18111,1361,157,62,2354.63,3776.98,60.40651822154648,4.555473916238061
CAMP08785,2025-05-16,2025-05-24,Display,266459,21555,9619,2998,1746.65,2448.39,40.17633756047289,13.908605891904429
CAMP08786,2025-04-16,2025-04-29,Email,67275,3024,895,524,4944.15,12993.61,162.80776270946475,17.32804232804233
CAMP08787,2025-04-28,2025-05-04,Email,69532,1792,523,252,4433.47,10016.24,125.92326101225449,14.0625
CAMP08788,2025-08-25,2025-09-09,Influencer,154850,10238,2184,842,4759.51,8704.87,82.89424751707635,8.224262551279548
CAMP08789,2025-11-05,2025-11-18,Influencer,113553,10903,1946,442,337.51,362.0,7.256081301294779,4.05393011097863
CAMP08790,2025-04-10,2025-04-21,Influencer,97704,7136,1545,395,4094.61,6614.57,61.54334600853316,5.535313901345291
CAMP08791,2025-09-18,2025-10-02,Email,262994,5552,1998,556,4467.02,5461.77,22.268760829367228,10.014409221902017
CAMP08792,2025-11-01,2025-11-13,Influencer,122608,5609,779,437,2436.77,4834.36,98.3921338493169,7.791050098056694
CAMP08793,2025-12-20,2025-12-25,Search,262046,24208,5643,3321,4465.58,11855.22,165.47996004998228,13.718605419695967
CAMP08794,2025-10-13,2025-10-22,Social,198732,13334,6553,2010,594.3,965.85,62.51892983341748,15.074246287685616
CAMP08795,2025-11-24,2025-12-07,Social,43708,1015,211,84,396.32,679.76,71.51796528058135,8.275862068965518
CAMP08796,2025-04-13,2025-04-21,Influencer,114444,8607,4188,2164,1528.64,3923.06,156.63727234666106,25.14232601370977
CAMP08797,2025-03-04,2025-03-10,Display,115353,4823,684,242,228.59,437.1,91.21571372326,5.017623885548414
CAMP08798,2025-06-24,2025-07-04,Influencer,178506,9649,4029,1599,3451.55,8064.12,133.6376410598137,16.57166545756037
CAMP08799,2025-10-09,2025-10-15,Influencer,293121,13880,3829,2125,4642.15,6393.4,37.72497657335502,15.30979827089337
CAMP08800,2025-10-20,2025-10-27,Email,214831,16179,2878,814,1545.78,2321.58,50.188254473469705,5.0312133011929046
CAMP08801,2025-08-14,2025-08-26,Display,84702,2508,1040,621,3332.06,7563.67,126.99681278248293,24.760765550239235
CAMP08802,2025-01-07,2025-01-14,Influencer,210944,9482,974,372,2393.44,2929.31,22.389113577110763,3.9232229487449906
CAMP08803,2025-05-07,2025-05-13,Search,162286,12497,2984,905,1349.78,1822.93,35.05386062913957,7.241738017124109
CAMP08804,2025-04-02,2025-04-12,Social,46108,3385,1157,644,4600.96,7523.63,63.52304736402837,19.025110782865585
CAMP08805,2025-07-09,2025-07-16,Search,167739,4723,908,209,4793.77,6523.94,36.09205281020989,4.4251535041287315
CAMP08806,2025-12-25,2025-12-30,Search,287775,11959,2786,1273,760.3,2243.57,195.09009601473107,10.644702734342335
CAMP08807,2025-02-22,2025-03-01,Search,94652,1068,145,32,3858.16,5834.57,51.22675057540381,2.9962546816479403
CAMP08808,2025-08-30,2025-09-09,Display,299565,17289,7629,4413,1025.2,2982.5,190.91884510339446,25.524900225576957
CAMP08809,2025-05-12,2025-05-19,Display,27419,967,259,118,2492.29,6711.12,169.27524485513322,12.20268872802482
CAMP08810,2025-12-30,2026-01-12,Display,179385,1985,313,112,1868.82,3112.02,66.52326066715895,5.642317380352645
CAMP08811,2025-04-22,2025-05-03,Social,72579,3500,628,232,1295.54,2717.53,109.7604087870695,6.628571428571428
CAMP08812,2025-01-07,2025-01-16,Email,137774,12870,2703,719,3411.46,5717.37,67.59305400034002,5.586635586635587
CAMP08813,2025-08-18,2025-08-24,Influencer,48889,4551,872,299,4291.44,10326.11,140.62109688123337,6.5699846187651065
CAMP08814,2025-06-05,2025-06-18,Influencer,39155,1702,512,287,3927.73,6771.82,72.4105272001894,16.862514688601646
CAMP08815,2025-07-16,2025-07-25,Email,132782,6695,3093,1615,3639.19,7033.29,93.26525957699377,24.122479462285288
CAMP08816,2025-11-19,2025-11-30,Influencer,149454,4758,825,383,424.66,1035.19,143.76913295342155,8.049600672551492
CAMP08817,2025-12-30,2026-01-12,Search,34852,562,158,92,577.39,1058.29,83.28859176639706,16.370106761565836
CAMP08818,2025-08-11,2025-08-19,Social,133329,9660,3531,1516,2377.67,5655.78,137.8706885312091,15.693581780538302
CAMP08819,2025-09-07,2025-09-20,Influencer,118417,9710,1684,455,2823.24,4913.72,74.04542298918975,4.685890834191555
CAMP08820,2025-03-24,2025-03-29,Social,53843,4803,776,376,3644.59,6555.64,79.87318189425972,7.828440557984593
CAMP08821,2025-08-28,2025-09-07,Email,299274,28184,4569,1995,1843.69,3028.69,64.27327804565843,7.078484246380926
CAMP08822,2025-12-26,2026-01-01,Influencer,295412,27306,12363,4631,212.34,632.53,197.88546670434206,16.959642569398667
CAMP08823,2025-11-19,2025-12-01,Social,119629,1491,573,148,276.9,556.51,100.97869266883353,9.926224010731053
CAMP08824,2025-09-20,2025-09-29,Search,292970,28719,6735,3172,4288.67,6192.84,44.40001212497114,11.044952818691458
CAMP08825,2025-07-08,2025-07-15,Search,299139,13208,6089,2299,729.91,1557.83,113.42768286501075,17.4061175045427
CAMP08826,2025-10-17,2025-10-23,Email,140534,12612,6071,2619,4690.78,9090.89,93.80337598437787,20.765937202664126
CAMP08827,2025-12-28,2026-01-09,Display,39804,1977,512,166,1729.88,4424.64,155.77727934885658,8.396560445118867
CAMP08828,2025-02-27,2025-03-10,Influencer,224397,10770,3276,859,2959.9,8499.47,187.15395790398324,7.97585886722377
CAMP08829,2025-01-09,2025-01-22,Search,159245,1752,426,146,926.23,1131.36,22.146767001716622,8.333333333333332
CAMP08830,2025-10-31,2025-11-12,Search,135090,1988,379,204,2324.78,6886.96,196.24136477430122,10.261569416498995
CAMP08831,2025-04-25,2025-05-10,Email,260506,18343,7557,1993,4391.47,5839.86,32.981894445367935,10.865180177724472
CAMP08832,2025-07-29,2025-08-06,Search,232343,21930,7886,3063,4922.25,7612.81,54.6611813703083,13.967168262653898
CAMP08833,2025-02-10,2025-02-16,Influencer,64496,1947,480,153,3856.06,9835.78,155.07331317458755,7.858243451463791
CAMP08834,2025-10-31,2025-11-06,Email,285476,5267,556,325,3846.63,5042.56,31.0903310170201,6.1704955382570725
CAMP08835,2025-06-22,2025-06-28,Social,84525,2472,1002,234,4438.03,11694.19,163.4995707554929,9.466019417475728
CAMP08836,2025-08-22,2025-09-06,Email,108482,3157,918,273,1299.98,3051.03,134.6982261265558,8.647450110864744
CAMP08837,2025-10-08,2025-10-18,Influencer,157560,5732,740,281,3707.71,9679.28,161.0581733738615,4.9023028611304955
CAMP08838,2025-03-19,2025-03-30,Influencer,83483,1546,231,69,2835.85,6031.47,112.68649611227677,4.463130659767141
CAMP08839,2025-04-18,2025-04-28,Social,227619,7101,2494,1203,1382.24,4102.89,196.82906007639778,16.941275876637093
CAMP08840,2025-10-08,2025-10-14,Email,286376,26608,8475,2952,371.82,812.75,118.58695067505782,11.094407696933253
CAMP08841,2025-02-08,2025-02-16,Influencer,122031,10997,2157,1105,1084.02,1941.58,79.10924152690909,10.048194962262436
CAMP08842,2025-04-29,2025-05-06,Influencer,234081,9004,1404,590,3285.93,9637.26,193.28865800549616,6.55264326965793
CAMP08843,2025-12-01,2025-12-16,Social,58685,5852,2656,984,2892.25,3318.2,14.727288443253517,16.814764183185236
CAMP08844,2025-12-02,2025-12-10,Display,101521,3741,575,198,439.43,891.73,102.92879411965501,5.292702485966319
CAMP08845,2025-01-27,2025-02-05,Email,21545,1615,216,62,2855.33,6464.95,126.41691153036602,3.8390092879256965
CAMP08846,2025-04-14,2025-04-25,Influencer,62847,4271,1486,447,2014.18,3405.65,69.0836965911686,10.465933036759541
CAMP08847,2025-03-15,2025-03-28,Search,280491,4434,891,241,173.17,205.04,18.403880579777102,5.4352728912945425
CAMP08848,2025-07-10,2025-07-25,Social,138706,5660,2052,1109,4556.51,8293.23,82.00837922006095,19.59363957597173
CAMP08849,2025-11-20,2025-11-26,Display,261457,25004,7392,3099,1366.04,3580.61,162.11604345407164,12.394016957286834
CAMP08850,2025-05-27,2025-06-08,Display,92686,1351,249,97,2811.64,6023.41,114.23119602794098,7.179866765358993
CAMP08851,2025-09-12,2025-09-19,Social,22893,589,75,24,2986.81,7514.09,151.57576143109205,4.074702886247878
